Date,item_id,item_price,item_cnt_day
29.01.2013,21876,299,1
05.01.2013,21861,149,1
16.01.2013,21861,149,1
19.01.2013,21861,149,2
25.01.2013,21861,149,1
26.01.2013,21861,149,1
19.01.2013,21862,149,1
16.01.2013,21871,279,1
17.01.2013,21871,349,1
18.01.2013,21871,349,1
19.01.2013,21871,349,2
20.01.2013,21871,349,3
21.01.2013,21871,349,1
23.01.2013,21871,349,1
27.01.2013,21871,349,2
24.01.2013,21872,549,1
27.01.2013,21872,549,1
28.01.2013,21872,549,1
29.01.2013,21872,549,1
03.01.2013,21873,199,1
23.01.2013,21873,199,1
04.01.2013,21876,299,1
13.01.2013,21876,299,1
19.01.2013,21876,299,1
07.01.2013,21883,149,1
13.01.2013,22014,399,1
15.01.2013,22014,399,1
19.01.2013,22014,399,4
07.01.2013,22088,79,1
10.01.2013,22088,79,1
12.01.2013,22088,79,4
21.01.2013,22088,79,3
26.01.2013,22088,79,3
27.01.2013,22088,79,1
11.01.2013,22091,109,1
01.01.2013,22092,109,5
03.01.2013,22092,109,1
07.01.2013,22092,109,2
08.01.2013,22092,109,3
13.01.2013,22092,109,1
31.01.2013,22068,298,1
06.01.2013,22069,149,1
07.01.2013,22069,149,1
11.01.2013,22069,149,1
13.01.2013,22069,149,1
26.01.2013,22069,149,1
03.01.2013,22103,299,1
02.01.2013,22128,149,1
16.01.2013,22130,349,1
17.01.2013,22130,349,3
19.01.2013,22130,349,1
03.01.2013,22088,79,1
02.01.2013,22088,79,5
01.01.2013,22088,79,1
30.01.2013,22087,79,1
23.01.2013,22014,399,1
25.01.2013,22014,399,2
29.01.2013,22014,399,1
30.01.2013,22014,399,2
01.01.2013,22015,699,1
03.01.2013,22015,621.51,1
13.01.2013,22015,699,1
26.01.2013,22015,699,1
07.01.2013,22024,149,1
20.01.2013,22082,28,1
01.01.2013,22031,349,1
03.01.2013,21861,149,1
06.01.2013,22031,349,1
16.01.2013,22031,349,1
27.01.2013,22032,549,1
12.01.2013,22038,149,1
31.01.2013,22040,149,1
01.01.2013,22087,79,2
02.01.2013,22087,79,2
05.01.2013,22087,79,1
07.01.2013,22087,79,2
12.01.2013,22087,79,3
19.01.2013,22087,79,2
23.01.2013,22087,79,6
11.01.2013,22031,349,1
19.01.2013,20978,699,1
07.01.2013,3554,2199,1
08.01.2013,3676,2199,1
06.01.2013,7418,349,1
03.01.2013,7426,349,1
12.01.2013,7431,299,1
08.01.2013,7435,199,1
03.01.2013,7443,249,1
08.01.2013,7445,199,1
28.01.2013,7448,299,1
07.01.2013,7457,449,1
20.01.2013,7459,299,1
08.01.2013,7483,349,1
31.01.2013,7518,299,1
14.01.2013,7525,399,1
12.01.2013,7536,299,1
02.01.2013,7738,199,1
24.01.2013,7738,199,1
04.01.2013,7737,199,1
05.01.2013,7737,199,1
09.01.2013,7737,199,1
19.01.2013,7737,199,1
24.01.2013,7737,199,1
09.01.2013,7814,3890,1
29.01.2013,7814,3890,1
03.01.2013,7831,248,1
21.01.2013,7396,299,1
11.01.2013,7681,149,1
20.01.2013,7372,299,1
03.01.2013,7361,299,1
21.01.2013,7169,849,1
29.01.2013,7169,849.5,1
15.01.2013,7171,1359,1
20.01.2013,7171,1699,1
04.01.2013,7175,199,2
08.01.2013,7175,199,1
11.01.2013,7175,199,1
13.01.2013,7175,199,1
27.01.2013,7175,199,1
04.01.2013,7218,1599,1
12.01.2013,7220,1999,1
02.01.2013,7197,699,1
03.01.2013,7198,699,1
19.01.2013,7198,699,1
31.01.2013,7198,699,1
18.01.2013,7199,699,1
22.01.2013,7245,499,1
11.01.2013,7247,299,1
18.01.2013,7248,449,1
19.01.2013,7261,299,1
02.01.2013,7290,399,1
12.01.2013,7294,299,1
20.01.2013,7294,299,1
02.01.2013,7363,349,1
20.01.2013,7169,849,1
09.01.2013,7687,149,1
19.01.2013,7696,149,1
05.01.2013,7867,299.5,1
13.01.2013,7867,599,1
03.01.2013,7869,449,1
19.01.2013,7869,449,1
31.01.2013,7869,449,1
03.01.2013,7735,2799,1
07.01.2013,7882,1390,-1
11.01.2013,7882,1390,1
02.01.2013,7884,2590,1
10.01.2013,7884,2590,1
20.01.2013,7884,2590,1
02.01.2013,7893,1989.5,1
06.01.2013,7893,1990,1
28.01.2013,7893,1990,1
04.01.2013,7894,1490,1
06.01.2013,7894,1490,1
11.01.2013,7894,1490,1
20.01.2013,7894,1490,1
02.01.2013,7895,899,1
07.01.2013,7895,899,2
10.01.2013,7895,899,1
12.01.2013,7895,449.5,2
12.01.2013,7938,15990,1
31.01.2013,7856,799,1
03.01.2013,7692,299,1
27.01.2013,7856,799,1
19.01.2013,7856,799,1
13.01.2013,7699,149,1
27.01.2013,7707,149,1
27.01.2013,7832,1699,1
07.01.2013,7849,359,1
03.01.2013,7850,199,1
06.01.2013,7850,199,2
09.01.2013,7850,199,1
14.01.2013,7850,199,2
27.01.2013,7850,199,1
31.01.2013,7850,199,1
02.01.2013,7857,299,1
03.01.2013,7857,299,4
20.01.2013,7857,299,1
31.01.2013,7857,299,1
02.01.2013,7860,399,1
03.01.2013,7860,399,1
06.01.2013,7860,399,1
19.01.2013,7860,399,1
31.01.2013,7860,399,1
03.01.2013,7856,799,1
05.01.2013,7856,799,1
10.01.2013,7856,799,1
18.01.2013,7856,799,1
23.01.2013,7856,799,1
16.01.2013,7169,849.5,1
11.01.2013,7169,849.5,1
10.01.2013,7169,1699,1
03.01.2013,6660,299.5,1
11.01.2013,6660,299.5,1
20.01.2013,6660,299.5,1
21.01.2013,6660,299.5,1
04.01.2013,6661,599,1
07.01.2013,6661,599,1
17.01.2013,6661,299.5,1
27.01.2013,6666,4990,1
28.01.2013,6668,4590,1
02.01.2013,6681,1799,1
23.01.2013,6683,599,1
08.01.2013,6701,1799,1
02.01.2013,6708,599,-1
05.01.2013,6708,599,1
08.01.2013,6708,599,1
17.01.2013,6708,599,1
20.01.2013,6708,598.75,2
04.01.2013,6717,299,1
12.01.2013,6717,299,1
13.01.2013,6717,299,1
19.01.2013,6717,299,1
03.01.2013,6722,1699,1
02.01.2013,6724,599,2
27.01.2013,6659,999.5,1
04.01.2013,6724,599,1
26.01.2013,6659,1999,1
02.01.2013,6652,1699,1
26.01.2013,6595,549,1
06.01.2013,6597,549,1
27.01.2013,6598,1149,1
04.01.2013,6599,1149,1
04.01.2013,6604,1149,1
14.01.2013,6605,1149,1
03.01.2013,6606,1149,1
04.01.2013,6608,1149,1
20.01.2013,6611,1999,1
11.01.2013,6612,2999,1
19.01.2013,6612,2999,1
23.01.2013,6612,2999,1
26.01.2013,6612,2999,1
12.01.2013,6613,2999,1
10.01.2013,6616,2599,1
04.01.2013,6621,599,1
09.01.2013,6622,598.5,1
02.01.2013,6635,599,1
10.01.2013,6635,599,1
11.01.2013,6635,599,1
07.01.2013,6640,949,1
03.01.2013,6315,199,1
12.01.2013,6651,1699,1
03.01.2013,6652,1699,1
06.01.2013,6724,599,1
04.01.2013,6727,999,1
02.01.2013,6740,499,1
18.01.2013,6911,599,1
12.01.2013,6916,1999,1
26.01.2013,6916,1499,1
02.01.2013,6917,999.5,1
25.01.2013,6917,749.5,1
02.01.2013,6919,299.5,2
25.01.2013,6820,1249,1
09.01.2013,6835,399,1
27.01.2013,6835,399,1
02.01.2013,6953,399,1
03.01.2013,6953,399,1
06.01.2013,6953,398.5,1
09.01.2013,6953,399,1
10.01.2013,6953,398.5,1
18.01.2013,6953,398.5,2
06.01.2013,6848,299,1
11.01.2013,7066,549,1
02.01.2013,7130,399,1
04.01.2013,7130,399,2
06.01.2013,7130,399,1
08.01.2013,6890,299,1
27.01.2013,6890,299,1
06.01.2013,7169,1699,1
12.01.2013,6911,599,1
11.01.2013,6911,598.5,1
07.01.2013,6911,599,1
05.01.2013,6911,598.5,1
03.01.2013,6740,499,1
07.01.2013,6740,499,-1
26.01.2013,6740,499,2
09.01.2013,6351,399,1
08.01.2013,6752,1799,1
09.01.2013,6761,549,2
12.01.2013,6761,549,1
04.01.2013,6765,499,1
08.01.2013,6765,499,1
09.01.2013,6765,499,1
22.01.2013,6372,299,1
24.01.2013,7938,15990,1
30.01.2013,6778,479.48,1
04.01.2013,6904,149,1
08.01.2013,6904,149,2
10.01.2013,6904,149,1
13.01.2013,6904,149,1
16.01.2013,6904,149,1
19.01.2013,6904,149,2
23.01.2013,6904,149,1
26.01.2013,6904,149,1
31.01.2013,6904,149,1
25.01.2013,6909,898.5,1
30.01.2013,6909,899,1
02.01.2013,6904,149,2
04.01.2013,6595,549,1
28.01.2013,7938,15990,1
06.01.2013,7945,13990,1
27.01.2013,9022,149,1
03.01.2013,9336,399,1
06.01.2013,9364,299,1
13.01.2013,9386,349,1
05.01.2013,9041,149,1
30.01.2013,9041,149,1
05.01.2013,9042,149,1
30.01.2013,9042,149,1
02.01.2013,9043,399,3
04.01.2013,9043,399,2
05.01.2013,9043,399,1
09.01.2013,9043,399,1
12.01.2013,9043,399,1
19.01.2013,9043,399,3
25.01.2013,9043,399,1
30.01.2013,9043,399,1
14.01.2013,9451,349,1
30.01.2013,9454,299,1
27.01.2013,9078,399,1
09.01.2013,9089,199,1
13.01.2013,9090,199,1
28.01.2013,9145,149,1
03.01.2013,9484,249.5,1
25.01.2013,9305,299,1
07.01.2013,9505,1199,1
26.01.2013,9010,199,1
08.01.2013,8994,249.5,1
23.01.2013,8859,199,1
29.01.2013,8863,249,1
02.01.2013,8872,199,1
10.01.2013,9237,1099,1
25.01.2013,8879,1299,1
09.01.2013,8903,149,1
25.01.2013,8906,149,1
02.01.2013,8913,149,1
28.01.2013,8913,149,1
06.01.2013,8940,299,1
26.01.2013,8940,299,1
23.01.2013,8942,249,1
02.01.2013,8951,199,1
23.01.2013,8951,199,1
09.01.2013,8959,379,1
04.01.2013,8960,399,1
05.01.2013,8960,399,1
13.01.2013,8965,149,1
31.01.2013,8965,149,1
28.01.2013,8980,149,1
03.01.2013,8989,149,1
29.01.2013,8989,149,1
02.01.2013,8991,399,1
12.01.2013,9008,149,1
05.01.2013,8854,199,1
12.01.2013,9510,349,1
02.01.2013,9549,299,1
26.01.2013,10225,250,1
14.01.2013,9842,149,1
07.01.2013,9859,199,1
02.01.2013,9866,299,1
12.01.2013,10242,249,1
13.01.2013,10242,249,1
05.01.2013,9871,149,1
18.01.2013,9871,149,1
28.01.2013,9871,149,1
25.01.2013,9889,199,1
04.01.2013,9890,299,1
17.01.2013,9903,149,1
02.01.2013,9905,1799,1
03.01.2013,9906,899,1
09.01.2013,9906,899,1
02.01.2013,9940,149,1
05.01.2013,9940,149,1
02.01.2013,9941,149,1
27.01.2013,9943,149,1
05.01.2013,9950,149,1
08.01.2013,9971,149,1
14.01.2013,9971,149,1
07.01.2013,9973,149,1
05.01.2013,9813,399,1
02.01.2013,9517,28,1
02.01.2013,9813,399,1
31.01.2013,9804,399,1
17.01.2013,9565,149,1
25.01.2013,9565,149,1
05.01.2013,9570,149,1
15.01.2013,9570,149,1
06.01.2013,9597,749,1
08.01.2013,9601,849,1
02.01.2013,9614,499,1
09.01.2013,9615,349,1
25.01.2013,9636,199,1
13.01.2013,9650,199,1
27.01.2013,9661,499,1
02.01.2013,9662,349,1
04.01.2013,9663,349,1
05.01.2013,9675,199,1
08.01.2013,9693,499,1
15.01.2013,9711,349,1
05.01.2013,9713,349,1
13.01.2013,9728,199,1
31.01.2013,9739,199,1
05.01.2013,9758,199,1
03.01.2013,9759,199,1
05.01.2013,9800,149,1
31.01.2013,9803,399,1
31.01.2013,9807,399,1
30.01.2013,8849,299,1
03.01.2013,8828,299,1
23.01.2013,9228,299,1
08.01.2013,8438,299,1
08.01.2013,8128,149,1
24.01.2013,8142,199,1
06.01.2013,8155,799,1
26.01.2013,8156,149,1
12.01.2013,8158,749,1
08.01.2013,8235,149,1
12.01.2013,8246,98,1
18.01.2013,8272,249,1
03.01.2013,8278,249.5,1
26.01.2013,8508,649,1
03.01.2013,8290,149,1
18.01.2013,8292,98,1
06.01.2013,8319,149,1
02.01.2013,8536,399,1
13.01.2013,8324,199,1
02.01.2013,8325,199,2
05.01.2013,8325,199,1
07.01.2013,8325,199,1
11.01.2013,8325,199,1
15.01.2013,8325,199,1
24.01.2013,8328,399,1
16.01.2013,8339,149,1
30.01.2013,8106,149,1
12.01.2013,8341,149,1
15.01.2013,8098,299,1
09.01.2013,8095,499,1
07.01.2013,7945,13990,1
08.01.2013,7945,13990,1
25.01.2013,7946,13990,1
02.01.2013,7949,1495,1
08.01.2013,7954,2490,1
07.01.2013,7956,6990,1
02.01.2013,7901,11990,1
27.01.2013,7974,1799,1
29.01.2013,7974,1799,1
05.01.2013,7979,699,1
20.01.2013,7979,699,1
26.01.2013,7979,699,1
28.01.2013,7979,699,1
07.01.2013,7907,2490,1
12.01.2013,7912,599,1
05.01.2013,8028,299,1
03.01.2013,8032,299,1
05.01.2013,8089,199,1
06.01.2013,8092,149,2
08.01.2013,8092,149,1
26.01.2013,8092,149,1
26.01.2013,8093,1399,1
07.01.2013,8095,499,1
04.01.2013,8097,299,1
08.01.2013,8540,299,1
26.01.2013,8540,299,1
04.01.2013,8376,349,1
08.01.2013,8662,149,1
19.01.2013,8662,149,1
26.01.2013,8663,299,1
26.01.2013,8665,299,1
03.01.2013,8674,198,1
02.01.2013,9181,249,1
07.01.2013,9181,249,1
07.01.2013,9184,249,1
02.01.2013,8714,199,1
19.01.2013,8714,199,1
02.01.2013,8715,149,1
02.01.2013,8721,149,1
02.01.2013,8723,149,1
30.01.2013,8742,299,1
07.01.2013,8748,249,1
03.01.2013,8750,249,1
03.01.2013,8751,249,1
02.01.2013,8764,399,1
09.01.2013,8764,399,1
12.01.2013,8764,399,1
27.01.2013,8764,399,1
08.01.2013,8765,699,1
23.01.2013,8765,699,1
19.01.2013,8659,198,1
12.01.2013,8655,149,1
27.01.2013,8646,149,1
19.01.2013,8645,149,1
12.01.2013,8396,149,1
16.01.2013,8558,249,1
27.01.2013,8414,499,1
31.01.2013,8425,749,1
03.01.2013,8432,399,1
26.01.2013,8432,399,1
09.01.2013,8571,299,1
07.01.2013,8572,249,1
05.01.2013,8576,149,1
05.01.2013,8587,149,1
04.01.2013,8595,149,1
03.01.2013,7945,13990,1
08.01.2013,8595,149,1
19.01.2013,8600,169,1
07.01.2013,8620,149,1
10.01.2013,8621,149,1
27.01.2013,8621,149,1
09.01.2013,8628,149,1
10.01.2013,8630,149,1
29.01.2013,8633,149,1
06.01.2013,8634,149,1
05.01.2013,8641,149,1
25.01.2013,8641,149,1
06.01.2013,8643,149,1
02.01.2013,8600,169,1
26.01.2013,3578,299,1
26.01.2013,6594,549,1
23.01.2013,6592,549,1
06.01.2013,4800,299,1
25.01.2013,4800,299,1
21.01.2013,4808,1999,1
29.01.2013,4809,239.5,2
02.01.2013,4810,1999,1
14.01.2013,4810,1999,-1
18.01.2013,4812,599,1
29.01.2013,4601,299,1
06.01.2013,4602,299,1
03.01.2013,4607,299,1
03.01.2013,4610,299,1
03.01.2013,4652,349,1
15.01.2013,4652,349,1
20.01.2013,4666,299,1
04.01.2013,4885,1499,1
16.01.2013,4885,1499,1
31.01.2013,4885,899,1
02.01.2013,4886,899,2
03.01.2013,4886,854,1
05.01.2013,4886,899,1
06.01.2013,4886,899,1
23.01.2013,4886,899,1
25.01.2013,4886,899,1
27.01.2013,4793,1799,1
26.01.2013,4886,899,1
28.01.2013,4790,599,1
05.01.2013,4790,599,1
29.01.2013,4420,299,1
04.01.2013,4430,399,1
02.01.2013,4474,899,1
05.01.2013,4474,899,1
11.01.2013,4474,899,1
12.01.2013,4475,599,1
26.01.2013,4475,599,1
03.01.2013,4481,1699,1
13.01.2013,4481,1699,1
02.01.2013,4510,299,1
30.01.2013,4518,599,1
13.01.2013,4531,279,1
04.01.2013,4723,599,1
19.01.2013,4723,599,1
02.01.2013,4724,1399,1
19.01.2013,4724,1399,1
03.01.2013,4551,299,1
30.01.2013,4551,299,1
06.01.2013,4559,299,1
03.01.2013,4564,399,1
20.01.2013,4779,499,1
17.01.2013,4781,1199,1
02.01.2013,4573,299,1
11.01.2013,4790,599,1
03.01.2013,4420,299,1
05.01.2013,4901,1699,1
12.01.2013,4907,1799,1
03.01.2013,5260,499,1
06.01.2013,5260,499,1
30.01.2013,5261,719.52,1
02.01.2013,5262,1199,2
29.01.2013,5262,1199,1
03.01.2013,5275,1699,1
05.01.2013,5275,1699,1
06.01.2013,5275,1699,1
10.01.2013,5275,1699,1
12.01.2013,5275,1699,1
18.01.2013,5275,1699,1
30.01.2013,5275,1699,1
04.01.2013,5272,599,1
21.01.2013,5272,599,1
10.01.2013,5273,2599,1
11.01.2013,5273,2599,1
19.01.2013,5274,1999,1
04.01.2013,5030,799,1
06.01.2013,5031,1399,1
02.01.2013,5032,1199,1
07.01.2013,5032,1199,1
13.01.2013,5032,1199,2
07.01.2013,5033,1999,1
20.01.2013,5256,799,1
03.01.2013,4906,1799,1
30.01.2013,5228,299,1
21.01.2013,5228,299,1
18.01.2013,4907,1799,1
08.01.2013,4910,599,1
31.01.2013,4688,1499,1
06.01.2013,4696,249,1
10.01.2013,4697,249,1
10.01.2013,4701,249,1
08.01.2013,4711,299,1
08.01.2013,4715,299,1
26.01.2013,4715,299,1
04.01.2013,5197,599,1
26.01.2013,5197,599,1
26.01.2013,5198,599,1
17.01.2013,4972,299,1
17.01.2013,4982,299,1
02.01.2013,4988,2599,1
25.01.2013,5224,299,1
02.01.2013,5228,299,1
05.01.2013,5228,299,1
08.01.2013,5228,299,1
10.01.2013,5228,299,1
15.01.2013,5228,299,1
19.01.2013,5228,299,1
20.01.2013,5228,299,1
22.01.2013,5228,299,1
06.01.2013,4376,1398,1
31.01.2013,4373,1999,1
03.01.2013,4373,1999,1
02.01.2013,3834,2199,1
03.01.2013,3834,2199,1
13.01.2013,3834,2199,1
20.01.2013,3834,2199,1
18.01.2013,3768,249,1
17.01.2013,3851,899,1
20.01.2013,3851,899,1
21.01.2013,3851,899,1
29.01.2013,3851,899,1
16.01.2013,3852,899,1
02.01.2013,3869,2499,1
15.01.2013,3869,2499,1
20.01.2013,3869,2499,1
02.01.2013,3870,599,1
04.01.2013,3870,599,1
06.01.2013,3870,599,1
11.01.2013,3870,599,2
20.01.2013,3870,599,1
06.01.2013,3871,2499,1
08.01.2013,3878,2999,1
13.01.2013,3897,399,1
19.01.2013,3897,399,1
03.01.2013,3905,148,1
12.01.2013,3624,299,1
23.01.2013,3961,399,1
12.01.2013,3622,299,1
20.01.2013,3743,799,1
03.01.2013,3686,899,1
30.01.2013,3686,899,1
04.01.2013,3698,599,1
05.01.2013,3698,599,1
02.01.2013,3606,299,1
02.01.2013,3613,299,1
03.01.2013,3702,598.5,1
04.01.2013,3702,598.5,1
17.01.2013,3702,598.75,2
27.01.2013,3702,599,1
08.01.2013,3705,1499,1
13.01.2013,3718,349,1
19.01.2013,3718,349,1
25.01.2013,3718,349,1
27.01.2013,3718,349,1
06.01.2013,3719,599,1
07.01.2013,3719,599,2
15.01.2013,3719,599,1
23.01.2013,3719,599,1
02.01.2013,3743,798.5,1
03.01.2013,3743,798.5,1
05.01.2013,3743,799,1
13.01.2013,3743,798.75,2
12.01.2013,3620,299,1
15.01.2013,3964,399,1
02.01.2013,4035,899,1
30.01.2013,4036,599,1
25.01.2013,4241,1399,1
02.01.2013,4248,1999,1
05.01.2013,4248,1999,1
03.01.2013,4249,1899,1
03.01.2013,4251,399,1
07.01.2013,4251,399,1
27.01.2013,4267,799,1
17.01.2013,4092,299,1
23.01.2013,4092,299,1
27.01.2013,4325,349,1
02.01.2013,4328,149,1
12.01.2013,4332,449,1
09.01.2013,4464,599,1
13.01.2013,4464,599,1
02.01.2013,4370,599,1
03.01.2013,4370,599,1
06.01.2013,4370,599,1
07.01.2013,4370,599,1
08.01.2013,4370,599,2
18.01.2013,4370,599,1
27.01.2013,4370,599,1
05.01.2013,4371,1799,1
08.01.2013,4371,1799,1
13.01.2013,4241,1399,1
29.01.2013,4240,1999,1
28.01.2013,4240,1999,1
02.01.2013,4240,1999,1
31.01.2013,4004,299,1
13.01.2013,4006,299,1
05.01.2013,4023,299,1
12.01.2013,4023,299,1
09.01.2013,4147,2090,1
02.01.2013,4163,1590,1
03.01.2013,4163,1590,1
04.01.2013,4163,1590,1
12.01.2013,4163,1590,1
14.01.2013,4163,1590,1
16.01.2013,4163,1590,2
16.01.2013,5033,1998.5,1
18.01.2013,4163,1590,1
04.01.2013,4164,999,2
08.01.2013,4164,999,1
11.01.2013,4164,999,1
14.01.2013,4164,999,1
20.01.2013,4164,999,1
21.01.2013,4164,999,1
27.01.2013,4164,999,1
08.01.2013,4227,899,1
02.01.2013,4229,1499,1
07.01.2013,4229,1499,1
12.01.2013,4229,1499,1
02.01.2013,4164,999,2
04.01.2013,6593,549,1
18.01.2013,5033,1999,1
27.01.2013,5033,1999,1
07.01.2013,6468,449,1
11.01.2013,6468,599,1
19.01.2013,6468,599,1
20.01.2013,6468,599,1
23.01.2013,6468,599,1
27.01.2013,6468,599,2
24.01.2013,6467,399,3
26.01.2013,6467,399,2
31.01.2013,6467,399,1
19.01.2013,6475,299,1
21.01.2013,6475,299,2
26.01.2013,6475,299,1
31.01.2013,6475,299,1
21.01.2013,6477,299,1
02.01.2013,6495,699,2
03.01.2013,6495,699,1
04.01.2013,6495,699,1
08.01.2013,6495,699,1
11.01.2013,6495,699,1
14.01.2013,6495,699,1
18.01.2013,6495,699,1
20.01.2013,6495,699,1
21.01.2013,6495,699,1
05.01.2013,6468,449,1
23.01.2013,6495,699,1
03.01.2013,6468,449,1
21.01.2013,6466,699,1
12.01.2013,6045,299,1
07.01.2013,6158,399,1
24.01.2013,6158,399,1
02.01.2013,6056,299,1
02.01.2013,6185,499,1
17.01.2013,6185,499,1
20.01.2013,6185,499,1
30.01.2013,6188,899,1
03.01.2013,6402,999,1
08.01.2013,6402,999,1
11.01.2013,6206,299,1
17.01.2013,6206,299,1
12.01.2013,6212,299,1
19.01.2013,6405,249,1
29.01.2013,6406,349,1
02.01.2013,6255,299,1
27.01.2013,6273,299,1
06.01.2013,6432,249,1
05.01.2013,6450,599,1
27.01.2013,6451,1799,1
02.01.2013,6466,499,1
04.01.2013,6466,499,1
12.01.2013,6466,699,1
02.01.2013,6468,449,1
24.01.2013,6144,599,1
03.01.2013,6478,399,2
12.01.2013,6478,399,1
19.01.2013,6492,699,1
26.01.2013,6492,699,1
05.01.2013,6508,599,1
26.01.2013,6508,599,1
30.01.2013,6293,349,1
19.01.2013,6572,549,1
23.01.2013,6572,549,1
19.01.2013,6574,549,1
23.01.2013,6574,549,1
02.01.2013,6575,549,1
23.01.2013,6576,549,1
19.01.2013,6579,549,1
04.01.2013,6581,549,1
26.01.2013,6581,549,1
19.01.2013,6582,549,1
26.01.2013,6583,549,1
02.01.2013,6584,549,1
05.01.2013,6586,549,1
08.01.2013,6587,549,1
19.01.2013,6587,549,1
03.01.2013,6588,549,1
26.01.2013,6588,549,1
04.01.2013,6590,549,1
10.01.2013,6492,699,1
08.01.2013,6478,399,1
28.01.2013,6490,699,1
23.01.2013,6490,699,1
21.01.2013,6478,399,1
11.01.2013,6479,399,1
21.01.2013,6479,399,1
05.01.2013,6482,699,-1
10.01.2013,6482,699,1
21.01.2013,6482,699,1
20.01.2013,6483,299,1
21.01.2013,6484,299,1
03.01.2013,6488,699,2
06.01.2013,6488,699,1
08.01.2013,6488,699,1
18.01.2013,6488,699,1
20.01.2013,6488,699,1
21.01.2013,6488,699,1
22.01.2013,6488,699,1
27.01.2013,6488,699,1
02.01.2013,6490,699,1
04.01.2013,6490,699,2
07.01.2013,6490,699,1
08.01.2013,6490,699,1
10.01.2013,6490,699,1
18.01.2013,6490,699,1
20.01.2013,6490,699,2
26.01.2013,6490,699,1
06.01.2013,6144,599,1
03.01.2013,6144,299.5,1
14.01.2013,6143,899,1
07.01.2013,5811,199,2
12.01.2013,5811,199,1
16.01.2013,5811,199,1
19.01.2013,5811,199,1
21.01.2013,5811,199,1
10.01.2013,5820,1599,1
04.01.2013,5821,599,1
02.01.2013,5823,2500,1
03.01.2013,5823,2500,1
10.01.2013,5823,2000,1
07.01.2013,5848,349,1
10.01.2013,5871,799,1
16.01.2013,5892,999,1
04.01.2013,5894,999,1
07.01.2013,5894,999,1
04.01.2013,5922,349,1
05.01.2013,5916,649,1
12.01.2013,5916,649,1
03.01.2013,5572,1590,1
05.01.2013,5572,1590,1
11.01.2013,5572,1590,1
18.01.2013,5572,1490,1
03.01.2013,5573,849,1
06.01.2013,5811,199,2
02.01.2013,5574,699,1
03.01.2013,5811,199,1
21.01.2013,5807,299,1
18.01.2013,5034,1999,1
21.01.2013,5034,1999,1
26.01.2013,5034,1999,1
29.01.2013,5034,1999,1
18.01.2013,5048,299,1
12.01.2013,5060,299,1
14.01.2013,5065,199,1
27.01.2013,5068,2190,1
12.01.2013,5070,1590,2
03.01.2013,5301,449,1
18.01.2013,5303,299,1
09.01.2013,5378,2990,1
19.01.2013,5324,299,1
03.01.2013,5353,199,1
13.01.2013,5354,199,1
10.01.2013,5358,199,1
24.01.2013,5416,149,1
06.01.2013,5735,599,1
10.01.2013,5483,1349,1
21.01.2013,5787,299,1
11.01.2013,5803,98,1
02.01.2013,5780,189,1
13.01.2013,5807,299,1
02.01.2013,5811,199,1
02.01.2013,5575,820.005,2
11.01.2013,5575,1090,1
02.01.2013,5580,399,1
20.01.2013,5994,149,1
02.01.2013,5998,399,1
02.01.2013,6000,299,1
17.01.2013,6000,299,1
23.01.2013,6001,299,1
02.01.2013,6004,299,1
06.01.2013,6005,299,1
23.01.2013,6005,299,1
05.01.2013,6009,1999,1
03.01.2013,6072,899,1
08.01.2013,6072,899,1
02.01.2013,6076,599,1
08.01.2013,6077,899,1
03.01.2013,6093,349,2
14.01.2013,6093,349,1
23.01.2013,6095,1699,1
08.01.2013,6019,299,1
13.01.2013,6021,399,1
02.01.2013,6101,899,1
23.01.2013,6109,499,1
08.01.2013,6122,2499,1
11.01.2013,6122,2499,1
03.01.2013,6143,899,1
08.01.2013,5994,298,1
02.01.2013,5986,279,1
02.01.2013,5976,349,1
16.01.2013,5945,279,1
08.01.2013,5580,399,1
13.01.2013,5580,279.3,1
08.01.2013,5591,1890,1
04.01.2013,5593,999,1
19.01.2013,5594,1190,1
10.01.2013,5597,1990,1
30.01.2013,5604,699,1
02.01.2013,5605,489.3,1
03.01.2013,5587,199,1
04.01.2013,5587,199,1
08.01.2013,5587,199,1
26.01.2013,5033,1999,1
27.01.2013,5587,199,1
10.01.2013,5588,149,1
05.01.2013,5612,3990,1
08.01.2013,5623,699,1
18.01.2013,5623,699,1
21.01.2013,5623,699,1
29.01.2013,5623,699,1
30.01.2013,5623,699,1
27.01.2013,5627,2390,1
27.01.2013,5643,2389.5,1
20.01.2013,5680,399,1
22.01.2013,5680,399,1
05.01.2013,5588,149,1
19.01.2013,9976,179,1
03.01.2013,20978,699,1
05.01.2013,20977,699,1
29.01.2013,17218,399,1
26.01.2013,17222,199,1
11.01.2013,17230,149,1
20.01.2013,17230,149,1
25.01.2013,17230,149,1
13.01.2013,17236,249,1
03.01.2013,17240,299,1
02.01.2013,17241,349,3
03.01.2013,17241,349,1
04.01.2013,17241,349,4
05.01.2013,17241,349,2
06.01.2013,17241,349,1
08.01.2013,17241,349,1
11.01.2013,17241,349,1
12.01.2013,17241,349,4
13.01.2013,17241,349,2
17.01.2013,17241,349,1
19.01.2013,17241,349,1
20.01.2013,17241,349,1
24.01.2013,17241,349,1
26.01.2013,17241,349,2
28.01.2013,17241,349,1
29.01.2013,17241,349,1
20.01.2013,17213,149,1
30.01.2013,17241,349,1
21.01.2013,17212,149,1
08.01.2013,17212,149,1
02.01.2013,17122,149,1
09.01.2013,17127,349,1
